Country,Year,Temperature,Precipitation
Amsterdam Isl,1924,13.4,1041.0
Amsterdam Isl,1925,13.4,1041.0
Amsterdam Isl,1926,13.4,1041.0
Amsterdam Isl,1927,13.4,1041.0
Amsterdam Isl,1928,13.4,1041.0
Amsterdam Isl,1929,13.4,1041.0
Amsterdam Isl,1930,13.4,1041.0
Amsterdam Isl,1931,13.4,1041.0
Amsterdam Isl,1932,13.4,1041.0
Amsterdam Isl,1933,13.4,1041.0
Amsterdam Isl,1934,13.4,1041.0
Amsterdam Isl,1935,13.4,1041.0
Amsterdam Isl,1936,13.4,1041.0
Amsterdam Isl,1937,13.4,1041.0
Amsterdam Isl,1938,13.4,1041.0
Amsterdam Isl,1939,13.4,1041.0
Amsterdam Isl,1940,13.4,1041.0
Amsterdam Isl,1941,13.4,1041.0
Amsterdam Isl,1942,13.4,1041.0
Amsterdam Isl,1943,13.4,1041.0
Amsterdam Isl,1944,13.4,1041.0
Amsterdam Isl,1945,13.4,1041.0
Amsterdam Isl,1946,13.4,1041.0
Amsterdam Isl,1947,13.4,1041.0
Amsterdam Isl,1948,13.4,1041.0
Amsterdam Isl,1949,13.4,1041.0
Amsterdam Isl,1950,13.0,1041.0
Amsterdam Isl,1951,14.1,1152.8
Amsterdam Isl,1952,12.8,1058.2
Amsterdam Isl,1953,13.2,940.7
Amsterdam Isl,1954,13.4,890.6
Amsterdam Isl,1955,13.8,1115.8
Amsterdam Isl,1956,13.2,1009.4
Amsterdam Isl,1957,13.2,1268.5
Amsterdam Isl,1958,13.4,1046.5
Amsterdam Isl,1959,13.6,1102.2
Amsterdam Isl,1960,13.9,1060.2
Amsterdam Isl,1961,13.5,924.0
Amsterdam Isl,1962,13.6,967.4
Amsterdam Isl,1963,12.8,1073.8
Amsterdam Isl,1964,12.5,1117.5
Amsterdam Isl,1965,12.4,945.1
Amsterdam Isl,1966,12.9,1005.1
Amsterdam Isl,1967,12.4,1103.0
Amsterdam Isl,1968,13.8,1040.5
Amsterdam Isl,1969,13.0,1162.2
Amsterdam Isl,1970,13.1,733.8
Amsterdam Isl,1971,13.3,984.7
Amsterdam Isl,1972,13.2,950.5
Amsterdam Isl,1973,13.5,1009.1
Amsterdam Isl,1974,13.5,894.7
Amsterdam Isl,1975,13.5,1103.1
Amsterdam Isl,1976,13.3,1210.6
Amsterdam Isl,1977,13.4,1044.6
Amsterdam Isl,1978,13.7,1182.3
Amsterdam Isl,1979,13.8,1351.5
Amsterdam Isl,1980,13.7,832.3
Amsterdam Isl,1981,14.2,1239.5
Amsterdam Isl,1982,14.0,902.5
Amsterdam Isl,1983,13.4,1110.9
Amsterdam Isl,1984,13.7,933.9
Amsterdam Isl,1985,13.4,1060.8
Amsterdam Isl,1986,14.0,935.4
Amsterdam Isl,1987,14.3,1137.4
Amsterdam Isl,1988,13.6,1189.1
Amsterdam Isl,1989,13.4,1044.3
Amsterdam Isl,1990,13.6,1040.5
Amsterdam Isl,1991,13.3,956.7
Amsterdam Isl,1992,13.6,1149.8
Amsterdam Isl,1993,13.5,989.3
Amsterdam Isl,1994,13.4,1176.9
Amsterdam Isl,1995,13.4,1015.6
Amsterdam Isl,1996,13.4,821.2
Amsterdam Isl,1997,14.1,919.6
Amsterdam Isl,1998,13.6,1145.2
Amsterdam Isl,1999,13.7,1079.7
Amsterdam Isl,2000,13.8,916.0
Amsterdam Isl,2001,13.5,1119.5
Amsterdam Isl,2002,13.4,881.7
Amsterdam Isl,2003,13.4,961.5
Amsterdam Isl,2004,13.5,918.9
Amsterdam Isl,2005,13.4,999.8
Amsterdam Isl,2006,13.9,879.8
Amsterdam Isl,2007,13.5,818.2
Amsterdam Isl,2008,13.7,906.6
Amsterdam Isl,2009,13.4,890.9
Amsterdam Isl,2010,13.7,1049.9
Amsterdam Isl,2011,14.1,969.5
Amsterdam Isl,2012,13.5,745.3
Amsterdam Isl,2013,13.8,842.9
Amsterdam Isl,2014,13.8,1008.4
Amsterdam Isl,2015,14.2,935.2
Amsterdam Isl,2016,13.9,822.1
Amsterdam Isl,2017,14.6,883.6
Amsterdam Isl,2018,14.2,807.1
Amsterdam Isl,2019,14.0,1061.1
Amsterdam Isl,2020,13.3,924.8
Amsterdam Isl,2021,14.1,852.9
Amsterdam Isl,2022,13.8,649.3
Amsterdam Isl,2023,14.5,1072.0
Amsterdam Isl,2024,13.9,853.8
Andaman Isl,1901,27.9,3515.7
Andaman Isl,1902,27.9,3500.7
Andaman Isl,1903,27.7,3138.6
Andaman Isl,1904,27.3,3264.4
Andaman Isl,1905,27.9,2686.8
Andaman Isl,1906,28.0,2712.3
Andaman Isl,1907,27.3,3237.4
Andaman Isl,1908,27.3,3760.2
Andaman Isl,1909,27.3,3879.7
Andaman Isl,1910,27.2,2833.8
Andaman Isl,1911,27.5,2824.5
Andaman Isl,1912,27.5,2605.8
Andaman Isl,1913,27.5,2559.6
Andaman Isl,1914,27.6,3061.7
Andaman Isl,1915,27.6,2815.9
Andaman Isl,1916,27.2,3096.4
Andaman Isl,1917,27.1,2645.3
Andaman Isl,1918,27.3,3383.2
Andaman Isl,1919,27.8,2411.8
Andaman Isl,1920,27.3,3097.6
Andaman Isl,1921,27.3,2783.0
Andaman Isl,1922,27.0,3598.7
Andaman Isl,1923,27.1,3300.6
Andaman Isl,1924,27.3,2532.4
Andaman Isl,1925,27.2,2579.0
Andaman Isl,1926,27.5,3300.0
Andaman Isl,1927,27.3,2544.7
Andaman Isl,1928,27.4,3136.2
Andaman Isl,1929,27.4,2981.5
Andaman Isl,1930,27.4,3128.4
Andaman Isl,1931,27.6,2502.0
Andaman Isl,1932,27.3,3316.4
Andaman Isl,1933,27.5,3183.6
Andaman Isl,1934,27.3,3754.3
Andaman Isl,1935,27.4,3285.4
Andaman Isl,1936,27.4,3170.0
Andaman Isl,1937,27.4,3598.3
Andaman Isl,1938,27.1,3434.9
Andaman Isl,1939,27.2,2949.7
Andaman Isl,1940,27.1,2909.1
Andaman Isl,1941,27.8,2607.3
Andaman Isl,1942,26.9,3041.9
Andaman Isl,1943,26.6,3066.4
Andaman Isl,1944,26.7,3066.4
Andaman Isl,1945,26.8,3066.4
Andaman Isl,1946,27.8,2733.4
Andaman Isl,1947,27.7,3545.6
Andaman Isl,1948,27.6,3464.6
Andaman Isl,1949,27.4,3639.6
Andaman Isl,1950,27.5,2410.9
Andaman Isl,1951,26.9,3365.3
Andaman Isl,1952,26.9,3163.2
Andaman Isl,1953,26.9,3058.0
Andaman Isl,1954,26.9,2842.2
Andaman Isl,1955,26.6,3501.1
Andaman Isl,1956,26.4,3186.0
Andaman Isl,1957,27.2,3141.0
Andaman Isl,1958,27.2,3262.9
Andaman Isl,1959,27.2,3810.2
Andaman Isl,1960,27.2,3271.1
Andaman Isl,1961,26.9,3292.2
Andaman Isl,1962,26.9,3307.9
Andaman Isl,1963,27.0,3337.2
Andaman Isl,1964,26.9,3505.4
Andaman Isl,1965,26.8,3273.6
Andaman Isl,1966,27.1,3002.9
Andaman Isl,1967,26.8,3784.3
Andaman Isl,1968,27.0,2790.5
Andaman Isl,1969,27.1,2868.0
Andaman Isl,1970,27.0,3804.1
Andaman Isl,1971,26.5,3162.9
Andaman Isl,1972,26.5,3752.3
Andaman Isl,1973,26.8,2966.8
Andaman Isl,1974,26.2,2763.9
Andaman Isl,1975,26.3,2891.8
Andaman Isl,1976,26.0,3063.5
Andaman Isl,1977,26.2,2477.3
Andaman Isl,1978,26.4,2872.3
Andaman Isl,1979,27.3,1729.7
Andaman Isl,1980,27.0,3766.2
Andaman Isl,1981,26.6,3325.3
Andaman Isl,1982,26.5,2663.4
Andaman Isl,1983,26.8,3125.7
Andaman Isl,1984,26.8,3257.4
Andaman Isl,1985,26.7,2790.5
Andaman Isl,1986,26.5,2345.0
Andaman Isl,1987,27.1,2687.3
Andaman Isl,1988,26.7,3408.6
Andaman Isl,1989,26.1,2724.1
Andaman Isl,1990,27.5,2698.9
Andaman Isl,1991,27.3,3220.7
Andaman Isl,1992,26.9,3042.4
Andaman Isl,1993,27.2,2735.8
Andaman Isl,1994,27.1,3656.9
Andaman Isl,1995,27.3,3524.1
Andaman Isl,1996,27.0,3613.9
Andaman Isl,1997,27.1,3043.2
Andaman Isl,1998,27.5,3011.0
Andaman Isl,1999,26.6,3065.3
Andaman Isl,2000,26.9,2887.5
Andaman Isl,2001,27.1,3152.0
Andaman Isl,2002,27.2,2646.3
Andaman Isl,2003,27.4,2487.3
Andaman Isl,2004,27.4,3366.5
Andaman Isl,2005,27.4,3916.0
Andaman Isl,2006,27.2,3210.0
Andaman Isl,2007,27.2,2755.2
Andaman Isl,2008,27.1,4199.7
Andaman Isl,2009,27.5,2649.5
Andaman Isl,2010,28.0,3197.0
Andaman Isl,2011,27.3,3638.1
Andaman Isl,2012,27.6,3665.2
Andaman Isl,2013,27.6,3573.0
Andaman Isl,2014,27.6,3102.2
Andaman Isl,2015,27.8,2985.3
Andaman Isl,2016,27.9,3749.5
Andaman Isl,2017,27.7,3422.1
Andaman Isl,2018,27.5,3497.0
Andaman Isl,2019,27.9,2804.1
Andaman Isl,2020,27.9,3027.2
Andaman Isl,2021,27.7,3630.4
Andaman Isl,2022,27.7,2690.0
Andaman Isl,2023,28.1,3570.3
Andaman Isl,2024,28.3,3584.1
Andorra,1901,6.0,1202.2
Andorra,1902,6.2,1094.2
Andorra,1903,6.4,979.0
Andorra,1904,6.9,810.4
Andorra,1905,6.1,1073.3
Andorra,1906,6.6,1069.8
Andorra,1907,6.4,1150.8
Andorra,1908,6.2,1090.0
Andorra,1909,5.8,904.0
Andorra,1910,6.4,1095.4
Andorra,1911,7.2,1014.6
Andorra,1912,6.3,897.2
Andorra,1913,6.8,1180.0
Andorra,1914,6.4,1195.5
Andorra,1915,6.3,1335.1
Andorra,1916,6.6,1046.2
Andorra,1917,5.7,1251.0
Andorra,1918,6.6,1060.3
Andorra,1919,6.2,1182.8
Andorra,1920,7.0,1287.3
Andorra,1921,7.4,1046.4
Andorra,1922,6.2,1075.0
Andorra,1923,7.0,930.5
Andorra,1924,6.5,811.7
Andorra,1925,6.4,879.6
Andorra,1926,7.3,1200.6
Andorra,1927,7.1,1037.0
Andorra,1928,7.5,898.6
Andorra,1929,6.7,819.1
Andorra,1930,7.2,1399.6
Andorra,1931,6.4,1007.0
Andorra,1932,6.6,1650.1
Andorra,1933,6.6,1188.9
Andorra,1934,7.2,1023.5
Andorra,1935,6.7,1067.0
Andorra,1936,6.8,1299.9
Andorra,1937,7.2,1003.6
Andorra,1938,6.7,1135.3
Andorra,1939,6.5,1269.9
Andorra,1940,6.1,1003.2
Andorra,1941,6.1,1240.2
Andorra,1942,6.7,999.5
Andorra,1943,7.8,1211.4
Andorra,1944,6.8,1064.4
Andorra,1945,7.6,829.5
Andorra,1946,7.0,1031.0
Andorra,1947,7.8,986.7
Andorra,1948,7.3,977.6
Andorra,1949,7.6,961.7
Andorra,1950,7.4,887.5
Andorra,1951,6.8,1460.3
Andorra,1952,7.3,1131.2
Andorra,1953,7.0,925.5
Andorra,1954,6.6,806.6
Andorra,1955,7.2,1254.4
Andorra,1956,6.2,1006.5
Andorra,1957,6.7,978.1
Andorra,1958,7.0,971.7
Andorra,1959,7.5,1436.0
Andorra,1960,6.9,1587.8
Andorra,1961,7.7,981.0
Andorra,1962,6.3,1320.4
Andorra,1963,5.9,1400.7
Andorra,1964,6.9,1285.0
Andorra,1965,6.4,1252.3
Andorra,1966,7.1,1170.4
Andorra,1967,7.1,968.1
Andorra,1968,6.7,1160.2
Andorra,1969,6.4,1293.6
Andorra,1970,6.7,1008.1
Andorra,1971,6.8,1320.7
Andorra,1972,6.5,1392.4
Andorra,1973,6.6,959.8
Andorra,1974,6.9,1119.8
Andorra,1975,6.8,1031.0
Andorra,1976,7.1,1052.1
Andorra,1977,6.8,1324.5
Andorra,1978,6.4,944.0
Andorra,1979,6.7,1299.2
Andorra,1980,6.2,990.0
Andorra,1981,6.9,1109.9
Andorra,1982,7.8,1388.6
Andorra,1983,7.3,893.8
Andorra,1984,6.6,1049.7
Andorra,1985,6.5,808.5
Andorra,1986,6.9,775.9
Andorra,1987,6.7,1206.6
Andorra,1988,7.3,982.6
Andorra,1989,8.0,946.2
Andorra,1990,7.9,1057.3
Andorra,1991,7.2,952.6
Andorra,1992,7.3,1361.9
Andorra,1993,7.1,1008.6
Andorra,1994,8.3,1026.4
Andorra,1995,7.9,1111.5
Andorra,1996,7.2,1633.6
Andorra,1997,8.3,1205.8
Andorra,1998,7.6,821.2
Andorra,1999,7.9,1170.6
Andorra,2000,8.2,1006.2
Andorra,2001,7.8,871.7
Andorra,2002,8.1,1168.0
Andorra,2003,8.3,1203.7
Andorra,2004,7.7,884.6
Andorra,2005,7.4,866.1
Andorra,2006,8.3,843.6
Andorra,2007,7.8,722.6
Andorra,2008,7.7,1194.0
Andorra,2009,8.2,1044.5
Andorra,2010,7.1,1074.1
Andorra,2011,8.7,920.5
Andorra,2012,8.0,840.6
Andorra,2013,7.4,1224.1
Andorra,2014,8.8,1226.8
Andorra,2015,8.5,948.4
Andorra,2016,8.2,917.4
Andorra,2017,8.3,931.4
Andorra,2018,9.0,1503.8
Andorra,2019,8.7,1045.7
Andorra,2020,8.9,1222.3
Andorra,2021,8.1,890.1
Andorra,2022,9.6,854.3
Andorra,2023,9.3,732.5
Andorra,2024,8.9,1183.1
Angola,1901,21.4,1018.9
Angola,1902,21.4,1033.1
Angola,1903,21.5,1061.8
Angola,1904,21.4,979.9
Angola,1905,21.4,976.2
Angola,1906,21.3,1060.3
Angola,1907,21.3,1011.9
Angola,1908,21.4,1025.1
Angola,1909,21.4,1143.0
Angola,1910,21.4,1054.5
Angola,1911,21.5,982.3
Angola,1912,21.4,1136.9
Angola,1913,21.5,985.3
Angola,1914,21.4,888.7
Angola,1915,21.4,926.1
Angola,1916,21.4,1101.4
Angola,1917,21.4,977.1
Angola,1918,21.3,1008.7
Angola,1919,21.3,1018.9
Angola,1920,21.4,1031.8
Angola,1921,21.4,1059.1
Angola,1922,21.5,1002.9
Angola,1923,21.4,1210.0
Angola,1924,21.5,1096.8
Angola,1925,21.3,1072.5
Angola,1926,21.4,1099.1
Angola,1927,21.4,1020.2
Angola,1928,21.6,961.3
Angola,1929,21.4,1020.6
Angola,1930,21.4,888.6
Angola,1931,21.6,1048.2
Angola,1932,21.3,930.6
Angola,1933,21.5,1079.1
Angola,1934,21.6,1144.8
Angola,1935,21.4,1058.3
Angola,1936,21.3,1022.8
Angola,1937,21.4,1152.8
Angola,1938,21.5,1045.8
Angola,1939,21.5,1024.4
Angola,1940,21.7,998.3
Angola,1941,21.9,937.7
Angola,1942,21.9,971.7
Angola,1943,21.6,982.4
Angola,1944,21.8,1178.3
Angola,1945,21.6,1103.6
Angola,1946,21.5,977.1
Angola,1947,21.6,1098.9
Angola,1948,21.3,994.3
Angola,1949,21.9,991.1
Angola,1950,21.6,1158.9
Angola,1951,21.5,1219.1
Angola,1952,21.7,1064.2
Angola,1953,21.4,1001.2
Angola,1954,21.3,1107.0
Angola,1955,21.3,1086.5
Angola,1956,21.3,1040.3
Angola,1957,21.6,1166.2
Angola,1958,21.5,914.4
Angola,1959,21.6,1093.6
Angola,1960,21.6,1179.1
Angola,1961,21.3,1241.7
Angola,1962,21.3,1146.6
Angola,1963,21.3,1115.3
Angola,1964,21.3,960.8
Angola,1965,21.3,999.8
Angola,1966,21.5,1132.5
Angola,1967,21.3,1190.6
Angola,1968,21.4,1125.8
Angola,1969,21.6,1228.7
Angola,1970,21.6,968.8
Angola,1971,21.4,996.2
Angola,1972,21.4,984.1
Angola,1973,21.7,1060.0
Angola,1974,21.2,1082.3
Angola,1975,21.4,1039.7
Angola,1976,21.2,1104.7
Angola,1977,21.6,1105.5
Angola,1978,21.4,1043.6
Angola,1979,21.7,1125.7
Angola,1980,21.6,944.7
Angola,1981,21.5,890.3
Angola,1982,21.5,974.3
Angola,1983,21.9,947.4
Angola,1984,21.8,966.6
Angola,1985,21.7,985.3
Angola,1986,21.6,1138.4
Angola,1987,22.1,996.4
Angola,1988,21.8,1091.4
Angola,1989,21.6,976.3
Angola,1990,21.8,1034.7
Angola,1991,21.6,1079.6
Angola,1992,21.8,934.5
Angola,1993,21.7,1036.5
Angola,1994,21.7,982.6
Angola,1995,22.0,957.0
Angola,1996,21.8,992.8
Angola,1997,21.9,1075.8
Angola,1998,22.2,1036.1
Angola,1999,21.7,1058.1
Angola,2000,21.7,1054.8
Angola,2001,21.9,1041.5
Angola,2002,22.0,1075.5
Angola,2003,22.1,1019.1
Angola,2004,21.9,1062.1
Angola,2005,22.2,1009.0
Angola,2006,21.7,1079.3
Angola,2007,21.6,1044.6
Angola,2008,21.6,1059.8
Angola,2009,21.8,1059.4
Angola,2010,22.0,1041.1
Angola,2011,21.6,1074.0
Angola,2012,21.7,1069.2
Angola,2013,21.7,1007.5
Angola,2014,21.7,1051.7
Angola,2015,21.8,998.1
Angola,2016,22.0,1020.3
Angola,2017,21.9,1076.2
Angola,2018,21.8,1056.6
Angola,2019,21.9,1062.8
Angola,2020,21.8,1066.3
Angola,2021,21.8,1058.0
Angola,2022,21.7,1058.1
Angola,2023,21.6,1054.8
Angola,2024,21.8,1032.1
Anguilla,1901,27.2,1227.3
Anguilla,1902,26.8,1096.2
Anguilla,1903,26.8,1028.9
Anguilla,1904,26.3,1072.0
Anguilla,1905,26.7,1097.2
Anguilla,1906,26.4,1018.0
Anguilla,1907,26.1,970.4
Anguilla,1908,26.2,1033.7
Anguilla,1909,26.2,1120.9
Anguilla,1910,26.2,1114.5
Anguilla,1911,26.1,1102.6
Anguilla,1912,26.5,944.6
Anguilla,1913,25.9,1003.6
Anguilla,1914,26.3,1026.6
Anguilla,1915,26.9,1065.9
Anguilla,1916,26.5,1132.0
Anguilla,1917,26.0,947.4
Anguilla,1918,26.2,956.3
Anguilla,1919,26.4,1044.7
Anguilla,1920,26.2,976.1
Anguilla,1921,26.0,1014.6
Anguilla,1922,26.0,1010.1
Anguilla,1923,26.6,890.5
Anguilla,1924,27.0,1053.6
Anguilla,1925,26.4,912.1
Anguilla,1926,27.0,957.8
Anguilla,1927,26.8,1094.8
Anguilla,1928,26.7,1207.5
Anguilla,1929,26.3,962.4
Anguilla,1930,26.5,922.9
Anguilla,1931,27.2,1327.3
Anguilla,1932,27.2,1178.8
Anguilla,1933,26.9,1148.5
Anguilla,1934,26.6,1011.6
Anguilla,1935,26.5,994.2
Anguilla,1936,26.8,1181.3
Anguilla,1937,27.0,895.1
Anguilla,1938,26.6,1092.4
Anguilla,1939,26.8,962.1
Anguilla,1940,27.3,1055.4
Anguilla,1941,27.4,1014.7
Anguilla,1942,27.4,1139.5
Anguilla,1943,26.9,1050.3
Anguilla,1944,27.1,1072.7
Anguilla,1945,26.6,898.5
Anguilla,1946,26.8,940.7
Anguilla,1947,27.0,888.5
Anguilla,1948,27.0,1083.2
Anguilla,1949,26.7,1090.4
Anguilla,1950,26.6,1102.5
Anguilla,1951,26.7,990.3
Anguilla,1952,26.8,1219.5
Anguilla,1953,26.7,978.5
Anguilla,1954,26.5,1122.7
Anguilla,1955,26.5,1034.2
Anguilla,1956,26.3,1087.6
Anguilla,1957,26.7,848.8
Anguilla,1958,27.3,1221.0
Anguilla,1959,26.9,937.3
Anguilla,1960,27.0,1273.8
Anguilla,1961,26.8,1038.9
Anguilla,1962,26.8,1021.1
Anguilla,1963,27.0,980.4
Anguilla,1964,26.9,780.5
Anguilla,1965,26.8,1081.7
Anguilla,1966,27.0,945.7
Anguilla,1967,26.7,684.0
Anguilla,1968,26.9,839.6
Anguilla,1969,27.3,1258.2
Anguilla,1970,27.1,1208.7
Anguilla,1971,26.6,952.2
Anguilla,1972,26.9,827.8
Anguilla,1973,26.9,806.1
Anguilla,1974,26.7,975.1
Anguilla,1975,26.7,1061.3
Anguilla,1976,26.6,809.8
Anguilla,1977,27.1,1012.6
Anguilla,1978,27.1,877.5
Anguilla,1979,27.1,1530.4
Anguilla,1980,27.5,762.7
Anguilla,1981,27.5,1165.4
Anguilla,1982,27.1,954.8
Anguilla,1983,27.7,991.1
Anguilla,1984,27.2,1118.8
Anguilla,1985,27.3,976.1
Anguilla,1986,27.4,1036.5
Anguilla,1987,28.1,1271.4
Anguilla,1988,27.7,1090.8
Anguilla,1989,27.3,1104.7
Anguilla,1990,27.7,963.2
Anguilla,1991,27.6,825.8
Anguilla,1992,27.6,1181.6
Anguilla,1993,27.8,846.4
Anguilla,1994,27.7,762.1
Anguilla,1995,27.9,905.4
Anguilla,1996,27.7,953.5
Anguilla,1997,28.0,898.2
Anguilla,1998,28.3,1312.5
Anguilla,1999,27.8,1131.2
Anguilla,2000,27.8,742.0
Anguilla,2001,27.9,1042.5
Anguilla,2002,28.2,998.6
Anguilla,2003,28.1,1169.2
Anguilla,2004,27.8,1224.1
Anguilla,2005,28.1,1321.0
Anguilla,2006,27.8,1377.3
Anguilla,2007,27.8,1034.7
Anguilla,2008,27.4,1305.0
Anguilla,2009,27.8,956.9
Anguilla,2010,28.2,1305.0
Anguilla,2011,27.8,1137.2
Anguilla,2012,27.8,848.5
Anguilla,2013,28.0,1172.0
Anguilla,2014,28.0,1163.6
Anguilla,2015,28.2,629.3
Anguilla,2016,28.2,1088.4
Anguilla,2017,28.0,1154.2
Anguilla,2018,27.7,949.4
Anguilla,2019,28.1,990.0
Anguilla,2020,28.1,1040.5
Anguilla,2021,28.0,891.5
Anguilla,2022,27.8,920.0
Anguilla,2023,28.3,1055.4
Anguilla,2024,28.7,1391.2
Antigua and Barbuda,1901,26.6,1032.6
Antigua and Barbuda,1902,26.3,1061.9
Antigua and Barbuda,1903,26.3,1039.2
Antigua and Barbuda,1904,25.9,1007.3
Antigua and Barbuda,1905,26.2,1009.1
Antigua and Barbuda,1906,26.0,1026.5
Antigua and Barbuda,1907,25.7,975.9
Antigua and Barbuda,1908,25.9,956.4
Antigua and Barbuda,1909,25.8,1031.9
Antigua and Barbuda,1910,25.8,1016.2
Antigua and Barbuda,1911,25.8,1031.0
Antigua and Barbuda,1912,26.1,1027.2
Antigua and Barbuda,1913,25.6,1029.6
Antigua and Barbuda,1914,25.9,1029.6
Antigua and Barbuda,1915,26.4,1030.7
Antigua and Barbuda,1916,26.1,1032.9
Antigua and Barbuda,1917,25.8,1029.2
Antigua and Barbuda,1918,25.9,1026.8
Antigua and Barbuda,1919,26.0,1031.4
Antigua and Barbuda,1920,25.8,1028.2
Antigua and Barbuda,1921,25.7,1030.6
Antigua and Barbuda,1922,25.7,1028.4
Antigua and Barbuda,1923,26.2,1027.1
Antigua and Barbuda,1924,26.5,1027.7
Antigua and Barbuda,1925,26.0,1027.7
Antigua and Barbuda,1926,26.5,1026.7
Antigua and Barbuda,1927,26.3,1032.0
Antigua and Barbuda,1928,26.2,1032.6
Antigua and Barbuda,1929,25.9,1029.6
Antigua and Barbuda,1930,26.1,1029.3
Antigua and Barbuda,1931,26.7,1037.2
Antigua and Barbuda,1932,26.7,1040.7
Antigua and Barbuda,1933,26.4,1080.6
Antigua and Barbuda,1934,26.2,935.1
Antigua and Barbuda,1935,26.0,998.3
Antigua and Barbuda,1936,26.3,1072.2
Antigua and Barbuda,1937,26.5,938.4
Antigua and Barbuda,1938,26.1,1048.2
Antigua and Barbuda,1939,26.2,946.2
Antigua and Barbuda,1940,26.8,927.0
Antigua and Barbuda,1941,26.9,981.1
Antigua and Barbuda,1942,26.9,1064.0
Antigua and Barbuda,1943,26.4,971.9
Antigua and Barbuda,1944,26.6,1019.8
Antigua and Barbuda,1945,26.1,970.7
Antigua and Barbuda,1946,26.2,954.7
Antigua and Barbuda,1947,26.5,923.7
Antigua and Barbuda,1948,26.5,1032.6
Antigua and Barbuda,1949,26.2,1037.3
Antigua and Barbuda,1950,26.1,1050.6
Antigua and Barbuda,1951,26.3,994.4
Antigua and Barbuda,1952,26.3,1225.9
Antigua and Barbuda,1953,26.2,1040.7
Antigua and Barbuda,1954,26.0,1270.1
Antigua and Barbuda,1955,26.0,1240.5
Antigua and Barbuda,1956,25.8,1119.2
Antigua and Barbuda,1957,26.1,936.0
Antigua and Barbuda,1958,26.7,1288.2
Antigua and Barbuda,1959,26.2,966.4
Antigua and Barbuda,1960,26.4,1164.1
Antigua and Barbuda,1961,26.1,972.8
Antigua and Barbuda,1962,26.3,1015.9
Antigua and Barbuda,1963,26.4,975.3
Antigua and Barbuda,1964,26.1,873.0
Antigua and Barbuda,1965,26.2,1017.0
Antigua and Barbuda,1966,26.5,1061.8
Antigua and Barbuda,1967,26.3,953.6
Antigua and Barbuda,1968,26.3,884.9
Antigua and Barbuda,1969,26.9,1162.5
Antigua and Barbuda,1970,26.6,1143.5
Antigua and Barbuda,1971,26.1,1000.8
Antigua and Barbuda,1972,26.4,972.5
Antigua and Barbuda,1973,26.5,778.7
Antigua and Barbuda,1974,25.9,953.0
Antigua and Barbuda,1975,26.1,1088.3
Antigua and Barbuda,1976,26.0,906.5
Antigua and Barbuda,1977,26.6,990.2
Antigua and Barbuda,1978,26.7,925.2
Antigua and Barbuda,1979,26.8,1352.0
Antigua and Barbuda,1980,27.2,967.4
Antigua and Barbuda,1981,27.2,1069.0
Antigua and Barbuda,1982,26.9,1041.0
Antigua and Barbuda,1983,27.4,1013.2
Antigua and Barbuda,1984,26.8,1068.5
Antigua and Barbuda,1985,26.8,1000.7
Antigua and Barbuda,1986,27.0,1135.6
Antigua and Barbuda,1987,27.6,1285.4
Antigua and Barbuda,1988,27.1,1177.0
Antigua and Barbuda,1989,26.7,1219.8
Antigua and Barbuda,1990,26.9,1091.9
Antigua and Barbuda,1991,26.9,959.6
Antigua and Barbuda,1992,27.0,1295.9
Antigua and Barbuda,1993,27.2,920.2
Antigua and Barbuda,1994,27.0,823.1
Antigua and Barbuda,1995,27.4,985.4
Antigua and Barbuda,1996,27.3,1091.8
Antigua and Barbuda,1997,27.7,988.1
Antigua and Barbuda,1998,28.0,1270.1
Antigua and Barbuda,1999,27.5,1072.6
Antigua and Barbuda,2000,27.3,838.7
Antigua and Barbuda,2001,27.6,1077.4
Antigua and Barbuda,2002,27.6,1068.9
Antigua and Barbuda,2003,27.7,1094.6
Antigua and Barbuda,2004,27.3,1277.2
Antigua and Barbuda,2005,27.7,1332.5
Antigua and Barbuda,2006,27.4,1313.2
Antigua and Barbuda,2007,27.3,1027.9
Antigua and Barbuda,2008,26.9,1369.6
Antigua and Barbuda,2009,27.3,865.8
Antigua and Barbuda,2010,27.8,1212.4
Antigua and Barbuda,2011,27.3,1092.5
Antigua and Barbuda,2012,27.4,942.8
Antigua and Barbuda,2013,27.5,1015.5
Antigua and Barbuda,2014,27.5,1094.7
Antigua and Barbuda,2015,27.7,638.2
Antigua and Barbuda,2016,27.7,1051.4
Antigua and Barbuda,2017,27.4,1142.3
Antigua and Barbuda,2018,27.1,999.1
Antigua and Barbuda,2019,27.5,1012.3
Antigua and Barbuda,2020,27.6,985.8
Antigua and Barbuda,2021,27.4,880.1
Antigua and Barbuda,2022,27.2,924.0
Antigua and Barbuda,2023,27.8,1049.0
Antigua and Barbuda,2024,28.2,1249.6
Antipodes Isl,1901,6.6,656.0
Antipodes Isl,1902,6.4,656.0
Antipodes Isl,1903,6.5,656.0
Antipodes Isl,1904,6.6,656.0
Antipodes Isl,1905,6.5,656.0
Antipodes Isl,1906,6.5,656.0
Antipodes Isl,1907,6.9,656.0
Antipodes Isl,1908,6.7,656.0
Antipodes Isl,1909,7.0,656.0
Antipodes Isl,1910,7.0,656.0
Antipodes Isl,1911,6.8,656.0
Antipodes Isl,1912,6.5,656.0
Antipodes Isl,1913,6.7,656.0
Antipodes Isl,1914,6.7,656.0
Antipodes Isl,1915,6.8,656.0
